DS,GEMMA2,GPT-4o,PHI3.5,QWEN2.5,drug1,drug2,source_file,target
1,1,1,1,1,DB00346,DB09038,KEGG,0
0,0,0,0,0,DB02811,DB02685,KEGG,0
0,0,0,0,1,DB04847,DB07947,KEGG,0
0,0,0,0,0,DB02740,DB08800,KEGG,0
0,0,0,0,0,DB04463,DB04117,KEGG,0
0,0,0,0,0,DB07542,DB01963,KEGG,0
0,0,0,0,0,DB01177,DB03479,KEGG,0
0,0,0,0,0,DB01684,DB03995,KEGG,0
0,0,0,0,0,DB00733,DB08643,KEGG,0
0,0,0,0,0,DB06976,DB02720,KEGG,0
0,0,0,0,0,DB03611,DB07018,KEGG,0
0,0,0,0,0,DB03771,DB02720,KEGG,0
0,0,0,0,0,DB02022,DB02587,KEGG,0
1,1,1,0,1,DB00619,DB00895,KEGG,0
0,0,0,0,0,DB02832,DB02106,KEGG,0
1,1,1,1,1,DB15463,DB06809,KEGG,0
1,0,1,1,1,DB12483,DB02509,KEGG,0
0,0,0,0,0,DB07002,DB01198,KEGG,0
0,0,0,0,1,DB11619,DB02164,KEGG,0
0,0,0,0,0,DB07791,DB07602,KEGG,0
0,0,0,0,0,DB06912,DB08167,KEGG,0
0,0,0,0,0,DB02346,DB08433,KEGG,0
0,0,0,0,0,DB03367,DB01938,KEGG,0
0,0,0,0,0,DB03223,DB07168,KEGG,0
0,0,0,0,0,DB03254,DB04232,KEGG,0
0,0,0,0,0,DB08026,DB08112,KEGG,0
0,0,0,0,0,DB03525,DB03319,KEGG,0
0,0,0,0,0,DB00724,DB06867,KEGG,0
0,0,0,0,0,DB08266,DB01927,KEGG,0
0,0,0,0,0,DB02942,DB03331,KEGG,0
0,0,0,0,0,DB04532,DB03175,KEGG,0
0,0,0,0,0,DB07476,DB07393,KEGG,0
0,0,0,0,0,DB02226,DB07084,KEGG,0
0,0,0,0,0,DB08718,DB09149,KEGG,0
0,0,0,0,1,DB00953,DB06833,KEGG,0
0,0,0,0,0,DB07143,DB07844,KEGG,0
0,0,0,0,0,DB01948,DB02118,KEGG,0
0,0,0,0,0,DB01644,DB06764,KEGG,0
0,0,0,0,0,DB08530,DB02678,KEGG,0
0,0,0,0,0,DB07608,DB03383,KEGG,0
0,0,0,0,0,DB14707,DB07481,KEGG,0
0,0,0,0,0,DB07209,DB00882,KEGG,0
0,0,0,0,0,DB13884,DB08021,KEGG,0
0,0,0,0,0,DB03115,DB08432,KEGG,0
0,0,0,0,0,DB02337,DB04208,KEGG,0
0,0,0,0,0,DB07369,DB04377,KEGG,0
0,0,0,0,0,DB02934,DB08367,KEGG,0
0,0,0,0,0,DB09075,DB07586,KEGG,0
0,0,0,0,0,DB02018,DB04209,KEGG,0
0,0,0,0,0,DB01760,DB00733,KEGG,0
0,0,0,0,0,DB07225,DB04109,KEGG,0
0,0,0,0,0,DB04280,DB11640,KEGG,0
1,0,1,1,1,DB01421,DB13875,KEGG,0
1,0,0,0,0,DB03628,DB04223,KEGG,0
0,0,0,0,0,DB00543,DB02131,KEGG,0
0,0,0,0,0,DB07096,DB03276,KEGG,0
0,0,0,0,0,DB18704,DB04122,KEGG,0
0,0,0,0,0,DB00499,DB04455,KEGG,0
0,0,0,0,0,DB07840,DB01683,KEGG,0
0,1,0,1,0,DB07995,DB03428,KEGG,0
0,0,0,0,0,DB02854,DB03726,KEGG,0
0,0,0,0,0,DB04062,DB14811,KEGG,0
0,0,0,0,0,DB07868,DB07430,KEGG,0
0,0,0,0,0,DB08599,DB06919,KEGG,0
1,0,0,0,0,DB02702,DB09035,KEGG,0
0,0,0,0,0,DB07853,DB08106,KEGG,0
0,0,0,0,0,DB03240,DB06833,KEGG,0
0,0,0,0,0,DB08068,DB08490,KEGG,0
0,0,0,0,0,DB04432,DB07456,KEGG,0
1,0,0,1,1,DB05381,DB00879,KEGG,0
0,0,0,0,0,DB08689,DB02866,KEGG,0
0,0,0,0,0,DB01864,DB09345,KEGG,0
0,0,0,1,1,DB07278,DB01157,KEGG,0
0,0,0,0,0,DB07189,DB00029,KEGG,0
0,0,0,0,0,DB02453,DB01991,KEGG,0
0,0,0,0,0,DB07538,DB08399,KEGG,0
0,0,0,0,0,DB09472,DB03949,KEGG,0
0,0,0,0,0,DB03401,DB11753,KEGG,0
0,0,0,0,0,DB14805,DB08564,KEGG,0
0,0,0,1,1,DB08544,DB16672,KEGG,0
0,0,0,0,0,DB04426,DB02470,KEGG,0
0,0,0,0,0,DB08708,DB00112,KEGG,0
0,0,0,0,0,DB00113,DB03246,KEGG,0
0,0,0,0,0,DB07033,DB04679,KEGG,0
0,0,0,0,0,DB16582,DB03396,KEGG,0
0,0,0,0,0,DB02927,DB07092,KEGG,0
0,0,0,0,0,DB00396,DB03590,KEGG,0
0,0,0,0,0,DB01395,DB02364,KEGG,0
0,0,0,0,1,DB00333,DB03278,KEGG,0
0,0,0,0,0,DB00289,DB08759,KEGG,0
0,0,0,0,0,DB13151,DB08525,KEGG,0
0,0,0,0,0,DB02793,DB01090,KEGG,0
0,0,0,0,0,DB07639,DB11611,KEGG,0
0,0,0,0,0,DB11828,DB04232,KEGG,0
0,0,0,0,0,DB03996,DB03937,KEGG,0
0,0,0,0,0,DB02311,DB00498,KEGG,0
0,0,0,0,1,DB00203,DB03323,KEGG,0
0,0,0,0,0,DB14939,DB02595,KEGG,0
0,0,0,0,0,DB14635,DB04798,KEGG,0
0,0,0,0,1,DB00108,DB08682,KEGG,0
1,1,1,0,1,DB00692,DB11693,KEGG,0
0,0,0,0,0,DB01269,DB06941,KEGG,0
0,0,0,0,0,DB07110,DB07484,KEGG,0
0,0,0,0,1,DB00196,DB07521,KEGG,0
0,0,0,0,0,DB02083,DB00869,KEGG,0
0,0,0,0,0,DB03189,DB01819,KEGG,0
0,0,0,0,1,DB00816,DB08641,KEGG,0
0,0,0,0,0,DB07621,DB04592,KEGG,0
0,0,0,0,0,DB07716,DB14641,KEGG,0
0,0,0,0,0,DB08835,DB07988,KEGG,0
0,0,0,0,0,DB00107,DB03013,KEGG,0
0,0,0,0,0,DB07628,DB11275,KEGG,0
0,0,0,0,0,DB04158,DB01827,KEGG,0
0,0,0,0,0,DB11850,DB06883,KEGG,0
0,0,0,0,0,DB07362,DB08691,KEGG,0
0,0,0,0,1,DB00839,DB13948,KEGG,0
0,1,0,1,0,DB00653,DB03223,KEGG,0
0,0,1,1,0,DB09131,DB01598,KEGG,0
0,0,0,0,0,DB00755,DB07878,KEGG,0
0,0,0,0,0,DB04628,DB03690,KEGG,0
0,0,0,0,0,DB04633,DB00081,KEGG,0
0,0,0,0,1,DB01431,DB04175,KEGG,0
0,0,0,0,0,DB08022,DB00558,KEGG,0
0,0,0,0,0,DB08191,DB07763,KEGG,0
1,1,1,1,1,DB08916,DB15119,KEGG,0
0,0,0,0,0,DB07794,DB01592,KEGG,0
0,0,0,0,0,DB02819,DB03860,KEGG,0
0,0,0,0,0,DB02350,DB04325,KEGG,0
1,1,1,1,1,DB01597,DB00537,KEGG,0
0,0,0,0,0,DB09130,DB07122,KEGG,0
0,0,0,0,0,DB13149,DB04490,KEGG,0
0,0,0,0,0,DB08109,DB07629,KEGG,0
0,0,0,0,0,DB08443,DB06234,KEGG,0
0,0,0,0,0,DB09481,DB07970,KEGG,0
0,0,0,0,0,DB00581,DB02242,KEGG,0
0,0,0,0,0,DB08885,DB03942,KEGG,0
0,0,0,0,0,DB07312,DB03745,KEGG,0
0,0,0,0,0,DB08271,DB11263,KEGG,0
0,0,0,0,0,DB01736,DB04143,KEGG,0
0,0,0,0,0,DB08123,DB03788,KEGG,0
0,0,0,1,1,DB00929,DB04198,KEGG,0
1,0,1,1,1,DB06228,DB01146,KEGG,0
0,0,0,0,0,DB08666,DB00259,KEGG,0
0,0,0,0,0,DB04182,DB07650,KEGG,0
0,0,0,0,0,DB01190,DB03977,KEGG,0
0,0,0,0,0,DB13996,DB07974,KEGG,0
0,0,0,0,1,DB00577,DB08598,KEGG,0
0,0,0,0,0,DB07845,DB04751,KEGG,0
0,0,0,0,0,DB07711,DB01415,KEGG,0
0,0,0,0,0,DB06861,DB04637,KEGG,0
1,1,1,1,1,DB00465,DB09064,KEGG,0
1,0,1,1,1,DB00978,DB00383,KEGG,0
0,0,0,0,0,DB07766,DB06995,KEGG,0
0,0,0,0,0,DB01804,DB07111,KEGG,0
0,0,0,0,0,DB08036,DB00575,KEGG,0
0,0,0,0,0,DB08063,DB01979,KEGG,0
0,0,0,0,0,DB07893,DB00487,KEGG,0
0,0,0,0,0,DB08643,DB00400,KEGG,0
0,0,0,0,0,DB06151,DB07479,KEGG,0
0,0,0,0,0,DB03763,DB01128,KEGG,0
0,0,0,0,0,DB02524,DB06043,KEGG,0
0,0,1,1,1,DB00520,DB01184,KEGG,0
0,0,0,0,0,DB04369,DB08705,KEGG,0
0,0,0,0,0,DB08611,DB03135,KEGG,0
1,0,0,1,1,DB11431,DB00879,KEGG,0
0,0,0,0,0,DB08541,DB04482,KEGG,0
0,0,0,0,0,DB03729,DB00198,KEGG,0
0,0,0,0,0,DB08210,DB00854,KEGG,0
0,0,0,0,0,DB08749,DB03226,KEGG,0
0,0,0,0,0,DB03672,DB02716,KEGG,0
0,0,0,0,0,DB03136,DB01859,KEGG,0
0,0,0,0,0,DB00042,DB02786,KEGG,0
0,0,0,0,0,DB08356,DB06888,KEGG,0
0,0,0,1,0,DB00525,DB13503,KEGG,0
0,0,0,0,0,DB03068,DB02162,KEGG,0
0,0,0,0,0,DB07635,DB03804,KEGG,0
0,0,0,0,0,DB04795,DB07759,KEGG,0
0,0,0,0,0,DB01614,DB07213,KEGG,0
0,0,0,0,0,DB07056,DB14562,KEGG,0
0,0,0,0,0,DB07668,DB03053,KEGG,0
0,0,0,0,0,DB06952,DB02755,KEGG,0
0,0,0,0,0,DB04069,DB03264,KEGG,0
0,0,0,0,0,DB03015,DB02594,KEGG,0
0,0,0,0,0,DB02004,DB07502,KEGG,0
0,0,0,0,0,DB07610,DB08367,KEGG,0
0,0,0,0,0,DB15071,DB04682,KEGG,0
0,0,0,0,0,DB07773,DB02467,KEGG,0
0,0,0,0,0,DB07612,DB01853,KEGG,0
0,0,0,0,0,DB06859,DB06962,KEGG,0
0,0,0,0,0,DB08044,DB03171,KEGG,0
0,0,0,0,0,DB01854,DB03083,KEGG,0
1,1,1,1,1,DB07720,DB00780,KEGG,0
0,0,0,0,0,DB07692,DB03013,KEGG,0
0,0,0,0,0,DB08172,DB08862,KEGG,0
0,0,0,1,1,DB00609,DB03518,KEGG,0
0,0,0,0,0,DB07045,DB08652,KEGG,0
0,0,0,0,0,DB06977,DB07212,KEGG,0
1,0,0,1,0,DB11155,DB08910,KEGG,0
0,0,0,0,0,DB00449,DB04510,KEGG,0
0,0,0,0,0,DB04516,DB00860,KEGG,0
0,0,0,0,0,DB01673,DB07624,KEGG,0
0,0,0,1,1,DB15685,DB15900,KEGG,0
1,0,0,1,1,DB13242,DB11275,KEGG,0
0,0,0,0,0,DB00374,DB03763,KEGG,0
1,0,1,1,1,DB11580,DB09265,KEGG,0
0,0,0,0,0,DB02990,DB07903,KEGG,0
0,0,0,1,0,DB03804,DB01002,KEGG,0
0,0,0,0,1,DB00917,DB04501,KEGG,0
1,0,1,1,1,DB00807,DB14919,KEGG,0
0,0,0,0,0,DB07616,DB03437,KEGG,0
0,0,0,0,0,DB01238,DB07986,KEGG,0
0,0,0,0,0,DB03453,DB07030,KEGG,0
0,0,0,0,0,DB02717,DB11219,KEGG,0
0,0,0,0,0,DB01977,DB07207,KEGG,0
0,0,0,0,0,DB07970,DB08121,KEGG,0
0,0,0,0,0,DB02323,DB04752,KEGG,0
0,0,0,0,0,DB01783,DB02448,KEGG,0
0,0,0,0,0,DB08782,DB09220,KEGG,0
1,1,1,1,1,DB00276,DB11952,KEGG,0
0,0,0,0,0,DB03842,DB02662,KEGG,0
0,0,0,0,0,DB03763,DB02599,KEGG,0
0,0,0,0,0,DB03705,DB08238,KEGG,0
0,0,0,0,0,DB03607,DB02767,KEGG,0
0,0,0,0,0,DB04260,DB09228,KEGG,0
0,0,0,0,0,DB03968,DB04556,KEGG,0
0,0,1,0,0,DB00128,DB00993,KEGG,0
0,0,0,0,0,DB04781,DB03592,KEGG,0
0,0,0,0,0,DB02265,DB03436,KEGG,0
0,0,0,0,0,DB01963,DB00562,KEGG,0
0,0,0,0,1,DB03705,DB00202,KEGG,0
0,0,0,0,0,DB03376,DB07535,KEGG,0
0,0,0,0,1,DB09076,DB07391,KEGG,0
0,0,0,0,0,DB03012,DB06774,KEGG,0
0,0,0,0,0,DB03452,DB07263,KEGG,0
0,0,0,0,0,DB03368,DB04158,KEGG,0
0,0,0,0,0,DB06081,DB08253,KEGG,0
0,0,0,0,0,DB03679,DB02697,KEGG,0
0,0,0,0,0,DB07057,DB03172,KEGG,0
0,0,0,0,0,DB08739,DB00317,KEGG,0
0,0,0,0,0,DB09295,DB06886,KEGG,0
0,0,0,0,0,DB01785,DB06821,KEGG,0
0,0,0,0,0,DB08443,DB01176,KEGG,0
0,0,0,0,0,DB03616,DB02158,KEGG,0
0,0,0,0,1,DB11156,DB02848,KEGG,0
1,0,1,1,1,DB01144,DB15133,KEGG,0
0,0,0,0,0,DB01071,DB01884,KEGG,0
0,0,0,0,0,DB03835,DB02027,KEGG,0
0,0,0,0,0,DB04483,DB00112,KEGG,0
1,0,0,1,1,DB00256,DB00654,KEGG,0
0,0,0,0,1,DB09195,DB07247,KEGG,0
0,0,0,0,0,DB04490,DB09029,KEGG,0
0,0,0,0,0,DB07293,DB07633,KEGG,0
0,0,0,0,0,DB03614,DB06942,KEGG,0
0,0,0,0,0,DB03929,DB07553,KEGG,0
0,0,0,0,0,DB12328,DB07681,KEGG,0
1,0,1,1,1,DB08894,DB00233,KEGG,0
0,0,0,1,0,DB03327,DB08894,KEGG,0
1,0,0,0,0,DB08604,DB02336,KEGG,0
0,0,0,0,0,DB06922,DB03243,KEGG,0
0,0,0,0,0,DB07686,DB03899,KEGG,0
0,0,0,0,0,DB06940,DB01222,KEGG,0
0,0,0,0,0,DB11976,DB01799,KEGG,0
0,0,0,0,1,DB13955,DB07021,KEGG,0
1,1,1,1,1,DB00997,DB13257,KEGG,0
0,0,0,0,0,DB13948,DB03773,KEGG,0
0,0,0,0,0,DB00170,DB02802,KEGG,0
0,0,0,0,0,DB07347,DB07370,KEGG,0
0,0,0,0,0,DB03197,DB08531,KEGG,0
1,0,0,1,0,DB09045,DB03057,KEGG,0
0,0,0,0,0,DB07433,DB08256,KEGG,0
0,0,0,0,0,DB07528,DB04368,KEGG,0
0,0,0,0,0,DB07832,DB08294,KEGG,0
0,0,0,0,1,DB00836,DB07692,KEGG,0
0,0,0,0,0,DB04417,DB02214,KEGG,0
0,0,0,0,0,DB01225,DB08599,KEGG,0
1,0,0,0,0,DB09036,DB04495,KEGG,0
0,0,0,0,0,DB01767,DB07445,KEGG,0
0,0,0,0,0,DB07883,DB06707,KEGG,0
0,0,0,0,0,DB02350,DB06736,KEGG,0
0,0,0,0,1,DB06448,DB08134,KEGG,0
0,0,0,0,0,DB07740,DB02704,KEGG,0
0,0,0,0,0,DB07680,DB01776,KEGG,0
0,0,0,0,1,DB13310,DB07969,KEGG,0
1,1,1,1,1,DB01183,DB01605,KEGG,0
0,0,0,0,0,DB02327,DB04616,KEGG,0
1,0,1,1,0,DB12010,DB01764,KEGG,0
0,0,0,0,0,DB06834,DB04165,KEGG,0
0,0,0,0,1,DB00293,DB07334,KEGG,0
0,0,0,0,0,DB03865,DB08642,KEGG,0
0,0,0,0,0,DB13967,DB04066,KEGG,0
0,0,0,0,0,DB08554,DB07415,KEGG,0
0,0,0,0,0,DB12893,DB07092,KEGG,0
0,0,0,0,0,DB06844,DB09245,KEGG,0
0,0,0,1,1,DB14723,DB02129,KEGG,0
0,0,0,0,0,DB08317,DB03569,KEGG,0
0,0,0,0,0,DB14669,DB07714,KEGG,0
0,0,0,0,0,DB04644,DB01013,KEGG,0
0,0,0,0,1,DB00834,DB03539,KEGG,0
0,0,0,0,0,DB04410,DB06848,KEGG,0
0,1,1,1,1,DB13956,DB07467,KEGG,0
0,0,0,1,1,DB00621,DB02123,KEGG,0
0,0,0,1,0,DB04524,DB11936,KEGG,0
0,0,0,0,0,DB07080,DB01878,KEGG,0
0,0,0,0,1,DB00270,DB07524,KEGG,0
0,0,0,0,0,DB04200,DB07219,KEGG,0
0,1,1,1,0,DB02443,DB04918,KEGG,0
0,0,0,0,0,DB06372,DB08219,KEGG,0
0,0,0,0,0,DB07057,DB08213,KEGG,0
0,0,0,0,0,DB08506,DB01340,KEGG,0
0,0,0,0,1,DB00764,DB04132,KEGG,0
0,1,0,0,1,DB01394,DB13983,KEGG,0
0,0,0,0,0,DB00919,DB02827,KEGG,0
0,0,0,0,0,DB03013,DB04696,KEGG,0
0,0,0,0,0,DB02481,DB09126,KEGG,0
0,0,0,1,0,DB08226,DB00294,KEGG,0
0,0,0,0,0,DB03217,DB04586,KEGG,0
0,0,0,0,0,DB03613,DB09064,KEGG,0
0,0,0,0,0,DB08392,DB01891,KEGG,0
0,0,0,0,0,DB03019,DB07944,KEGG,0
0,0,0,0,0,DB07618,DB01965,KEGG,0
0,0,0,0,0,DB03988,DB11275,KEGG,0
0,0,0,0,0,DB08811,DB03569,KEGG,0
0,0,0,0,0,DB02085,DB03187,KEGG,0
0,0,0,0,0,DB06939,DB07340,KEGG,0
0,0,0,0,0,DB02410,DB07083,KEGG,0
0,0,0,0,0,DB03096,DB03891,KEGG,0
0,0,0,0,0,DB03121,DB15044,KEGG,0
0,0,0,0,0,DB04013,DB00448,KEGG,0
0,0,0,0,0,DB02303,DB07642,KEGG,0
0,0,0,0,0,DB07847,DB03577,KEGG,0
0,0,0,0,0,DB07893,DB07454,KEGG,0
0,0,0,0,0,DB01783,DB07015,KEGG,0
1,1,0,0,0,DB08231,DB14034,KEGG,0
1,0,1,1,1,DB01161,DB12278,KEGG,0
0,0,0,0,0,DB08450,DB02049,KEGG,0
0,0,0,0,0,DB07091,DB13150,KEGG,0
0,0,0,0,0,DB07112,DB09070,KEGG,0
0,0,0,0,0,DB04221,DB09327,KEGG,0
0,0,0,0,0,DB03247,DB04948,KEGG,0
0,0,0,1,1,DB00782,DB02109,KEGG,0
0,0,0,0,0,DB08128,DB11986,KEGG,0
0,0,0,0,0,DB03111,DB00881,KEGG,0
0,0,0,0,0,DB02509,DB02550,KEGG,0
0,0,0,0,0,DB01784,DB07190,KEGG,0
0,0,0,0,0,DB02143,DB00017,KEGG,0
0,0,0,0,0,DB01742,DB07375,KEGG,0
0,0,0,0,0,DB02749,DB03329,KEGG,0
0,0,0,0,0,DB07756,DB07708,KEGG,0
0,0,0,0,0,DB04463,DB01333,KEGG,0
0,0,1,0,0,DB07707,DB12001,KEGG,0
0,0,0,0,0,DB07491,DB08096,KEGG,0
0,0,0,0,1,DB00879,DB03195,KEGG,0
0,0,0,0,0,DB08229,DB02888,KEGG,0
0,0,0,0,0,DB03986,DB07326,KEGG,0
1,1,1,1,1,DB06626,DB09258,KEGG,0
0,0,0,0,0,DB02065,DB08098,KEGG,0
0,0,0,0,0,DB03867,DB07672,KEGG,0
0,1,0,0,0,DB03793,DB01276,KEGG,0
0,0,0,0,0,DB02836,DB02333,KEGG,0
0,0,0,0,1,DB06800,DB09513,KEGG,0
0,0,0,0,1,DB00797,DB06862,KEGG,0
1,0,1,1,1,DB01098,DB08809,KEGG,0
0,0,0,0,0,DB07892,DB07076,KEGG,0
0,0,0,0,0,DB02893,DB04325,KEGG,0
0,0,0,0,0,DB03092,DB08327,KEGG,0
0,0,0,0,0,DB07635,DB08513,KEGG,0
0,0,0,0,0,DB02289,DB11730,KEGG,0
0,0,0,0,0,DB06995,DB08170,KEGG,0
0,0,0,0,0,DB06982,DB03195,KEGG,0
0,0,0,0,0,DB08752,DB07012,KEGG,0
0,0,0,0,0,DB08451,DB00689,KEGG,0
0,0,0,0,0,DB03363,DB07973,KEGG,0
0,0,0,0,0,DB09122,DB02518,KEGG,0
0,0,0,0,0,DB04227,DB11166,KEGG,0
0,0,0,0,0,DB01760,DB02804,KEGG,0
0,0,0,1,0,DB08801,DB03247,KEGG,0
1,1,1,0,1,DB15690,DB13345,KEGG,0
0,0,0,0,0,DB01942,DB03822,KEGG,0
0,0,0,0,0,DB03076,DB03878,KEGG,0
1,0,0,0,1,DB00879,DB04367,KEGG,0
0,0,0,0,0,DB02258,DB08093,KEGG,0
0,0,0,0,0,DB07658,DB07054,KEGG,0
0,0,0,0,0,DB06828,DB03890,KEGG,0
0,0,0,0,0,DB08221,DB02724,KEGG,0
0,0,0,0,0,DB03316,DB11195,KEGG,0
0,0,0,0,0,DB03763,DB07164,KEGG,0
0,0,0,0,0,DB04607,DB00537,KEGG,0
0,0,0,0,0,DB07502,DB07632,KEGG,0
0,0,0,0,0,DB04054,DB01206,KEGG,0
0,0,0,0,0,DB03693,DB08568,KEGG,0
0,0,0,0,0,DB01966,DB07804,KEGG,0
0,0,0,0,0,DB04302,DB08637,KEGG,0
1,0,0,1,1,DB00598,DB03350,KEGG,0
0,0,0,0,0,DB08649,DB11855,KEGG,0
0,0,0,0,0,DB02932,DB02700,KEGG,0
0,0,0,0,0,DB00906,DB08114,KEGG,0
0,0,0,0,0,DB08220,DB08404,KEGG,0
0,0,0,0,0,DB07112,DB07498,KEGG,0
0,0,0,0,0,DB04055,DB00923,KEGG,0
0,0,0,0,0,DB04007,DB04154,KEGG,0
0,0,0,0,0,DB07149,DB01959,KEGG,0
0,0,0,0,0,DB07758,DB02429,KEGG,0
0,0,0,0,0,DB07884,DB03446,KEGG,0
0,0,0,0,0,DB01017,DB02479,KEGG,0
0,0,0,0,0,DB08208,DB04769,KEGG,0
0,0,0,0,0,DB02609,DB08599,KEGG,0
0,0,0,0,0,DB06217,DB08591,KEGG,0
0,0,0,0,0,DB11855,DB07269,KEGG,0
0,0,0,0,0,DB07878,DB02669,KEGG,0
0,0,0,0,0,DB08681,DB00857,KEGG,0
0,0,0,0,0,DB03590,DB02696,KEGG,0
0,0,0,0,0,DB02803,DB03767,KEGG,0
0,0,0,0,0,DB03358,DB08287,KEGG,0
0,0,0,0,0,DB07778,DB07050,KEGG,0
0,0,0,0,0,DB02059,DB06908,KEGG,0
0,0,0,0,0,DB03434,DB08773,KEGG,0
0,0,0,0,0,DB07276,DB02398,KEGG,0
0,0,1,0,1,DB09327,DB03073,KEGG,0
0,0,0,0,0,DB07524,DB16738,KEGG,0
0,0,0,0,0,DB04369,DB12007,KEGG,0
0,0,0,0,0,DB02680,DB13166,KEGG,0
0,0,0,0,1,DB01667,DB03443,KEGG,0
1,1,1,1,1,DB15043,DB00313,KEGG,0
0,0,0,0,0,DB02899,DB04487,KEGG,0
0,0,0,0,1,DB01196,DB07942,KEGG,0
0,0,0,0,0,DB01795,DB03924,KEGG,0
0,0,0,0,0,DB04811,DB08537,KEGG,0
0,0,0,0,0,DB04108,DB02936,KEGG,0
0,0,0,0,0,DB04391,DB07887,KEGG,0
0,0,0,0,0,DB09028,DB06954,KEGG,0
0,0,0,0,0,DB11136,DB08675,KEGG,0
0,0,0,0,0,DB08479,DB00283,KEGG,0
0,0,0,0,1,DB09046,DB08682,KEGG,0
0,0,0,0,0,DB07535,DB08634,KEGG,0
0,0,0,0,0,DB13874,DB03522,KEGG,0
0,0,0,0,0,DB07192,DB07577,KEGG,0
0,0,0,0,0,DB02047,DB13925,KEGG,0
1,0,1,0,1,DB00511,DB13055,KEGG,0
0,0,0,0,0,DB07579,DB08083,KEGG,0
0,0,0,0,0,DB06874,DB01104,KEGG,0
0,0,0,0,0,DB04284,DB01889,KEGG,0
0,0,0,0,0,DB08043,DB07831,KEGG,0
0,0,0,0,0,DB08707,DB00466,KEGG,0
0,0,0,0,0,DB08299,DB04440,KEGG,0
0,0,0,0,0,DB06655,DB08125,KEGG,0
1,0,0,0,0,DB04795,DB00733,KEGG,0
0,0,0,0,0,DB02435,DB02937,KEGG,0
0,0,0,0,0,DB08647,DB08186,KEGG,0
0,0,0,0,0,DB02352,DB03994,KEGG,0
0,0,0,0,0,DB09481,DB07571,KEGG,0
1,1,1,1,1,DB00455,DB00706,KEGG,0
0,0,0,0,0,DB08018,DB09568,KEGG,0
0,0,0,0,0,DB08681,DB07057,KEGG,0
0,0,0,0,0,DB02659,DB02143,KEGG,0
0,0,0,0,0,DB08234,DB08418,KEGG,0
0,0,0,0,0,DB08115,DB08337,KEGG,0
0,0,0,0,0,DB00519,DB06855,KEGG,0
0,0,0,1,0,DB02742,DB03777,KEGG,0
0,0,0,0,0,DB03947,DB06403,KEGG,0
0,0,0,0,0,DB04150,DB13242,KEGG,0
0,0,0,0,0,DB01893,DB03556,KEGG,0
0,0,0,0,0,DB08738,DB07486,KEGG,0
0,0,0,0,0,DB06879,DB07164,KEGG,0
0,0,0,0,0,DB07485,DB02590,KEGG,0
1,1,1,1,1,DB09330,DB00663,KEGG,0
0,0,0,0,0,DB02483,DB07058,KEGG,0
1,1,1,1,1,DB01118,DB02660,KEGG,0
0,0,0,0,0,DB04760,DB16355,KEGG,0
0,0,0,0,0,DB06757,DB08245,KEGG,0
0,0,0,0,0,DB08217,DB08056,KEGG,0
0,0,0,0,0,DB01839,DB07267,KEGG,0
1,0,0,0,1,DB02702,DB01430,KEGG,0
0,0,0,0,0,DB03084,DB02459,KEGG,0
0,0,0,0,0,DB00713,DB06925,KEGG,0
0,0,0,0,0,DB16655,DB04661,KEGG,0
0,0,0,0,0,DB08211,DB06374,KEGG,0
0,0,0,0,0,DB07585,DB08178,KEGG,0
0,0,0,0,0,DB03360,DB04076,KEGG,0
0,0,0,0,0,DB07182,DB03635,KEGG,0
0,0,0,0,0,DB08109,DB07148,KEGG,0
0,0,0,0,0,DB06267,DB07740,KEGG,0
0,0,0,0,0,DB02453,DB00881,KEGG,0
0,0,0,0,0,DB02095,DB01773,KEGG,0
0,0,0,0,0,DB03745,DB07807,KEGG,0
0,0,0,0,0,DB06719,DB08321,KEGG,0
0,0,0,0,0,DB04526,DB08336,KEGG,0
0,0,0,0,0,DB04799,DB08465,KEGG,0
0,0,0,0,0,DB02461,DB08606,KEGG,0
0,0,0,1,0,DB13192,DB00558,KEGG,0
0,0,0,0,0,DB04147,DB08995,KEGG,0
0,0,0,0,0,DB04018,DB07458,KEGG,0
0,0,0,0,0,DB03417,DB03491,KEGG,0
1,1,1,1,1,DB00005,DB09221,KEGG,0
0,0,0,0,0,DB03312,DB07044,KEGG,0
0,0,0,0,0,DB08709,DB00887,KEGG,0
0,0,0,0,1,DB00796,DB06834,KEGG,0
0,0,0,0,0,DB02504,DB15686,KEGG,0
0,0,0,0,0,DB03372,DB06216,KEGG,0
0,0,0,0,0,DB03446,DB02462,KEGG,0
0,0,0,0,0,DB08779,DB08756,KEGG,0
0,0,0,0,0,DB01257,DB03232,KEGG,0
0,0,0,0,0,DB02452,DB07144,KEGG,0
0,0,0,0,0,DB03172,DB04280,KEGG,0
0,0,0,0,0,DB02264,DB15035,KEGG,0
0,0,0,0,0,DB01704,DB04083,KEGG,0
0,0,0,0,0,DB03264,DB02063,KEGG,0
0,0,0,0,0,DB07450,DB03710,KEGG,0
0,0,0,0,0,DB04005,DB07884,KEGG,0
0,0,0,0,1,DB00474,DB06972,KEGG,0
0,0,0,0,0,DB07161,DB16826,KEGG,0
0,0,0,1,1,DB00449,DB07810,KEGG,0
0,0,0,0,0,DB03367,DB04285,KEGG,0
0,0,0,0,0,DB01788,DB01821,KEGG,0
0,0,0,0,1,DB08437,DB08126,KEGG,0
1,0,1,1,1,DB02925,DB01594,KEGG,0
0,0,0,0,0,DB08533,DB11591,KEGG,0
